CAPCP Geocodes,EC CLC,UU Scale,UU Name,don't touch this tab
1009029,,CSD,St. Anthony,
1009019,026300,CSD,Port Saunders,
1009018,026200,CSD,Hawke's Bay,
1009048,,CSD,River of Ponds,
1009037,,CSD,Sally's Cove,
1009009,026100,CSD,"Division No.  9, Subd. A",
1009022,,CSD,Port au Choix,
1009021,026100,CSD,"Division No.  9, Subd. C",
1009030,,CSD,Glenburnie-Birchy Head-Shoal Brook,
1009020,,CSD,St. Pauls,
1009034,,CSD,Cook's Harbour,
1009031,026100,CSD,"Division No.  9, Subd. D",
1009013,,CSD,Rocky Harbour,
1009008,,CSD,Conche,
1009007,,CSD,Roddickton-Bide Arm,
1009042,,CSD,Bellburns,
1009016,,CSD,Cow Head,
1009024,,CSD,Flower's Cove,
1009026,,CSD,Bird Cove,
1009041,026100,CSD,"Division No.  9, Subd. H",
1009017,,CSD,Parson's Pond,
1009012,,CSD,Norris Point,
1009001,026100,CSD,"Division No.  9, Subd. F",
1009035,,CSD,Raleigh,
1009039,,CSD,Goose Cove East,
1009028,,CSD,Main Brook,
1009004,,CSD,Englee,
1009047,026100,CSD,"Division No.  9, Subd. G",
1009015,,CSD,Daniel's Harbour,
1009011,,CSD,"Woody Point, Bonne Bay",
1009023,,CSD,Anchor Point,
1009010,,CSD,Trout River,
1010,,CD,Division No. 10,
1010020,,CSD,"Division No. 10, Subd. C",
1010012,027300,CSD,"Cartwright, Labrador",
1010034,029200,CSD,Wabush,
1010008,,CSD,"Division No. 10, Subd. B",
1010013,,CSD,Charlottetown (Labrador),
1010001,,CSD,"Division No. 10, Subd. A",
1010032,029200,CSD,Labrador City,
1010042,,CSD,"Division No. 10, Subd. E",
1010802,,CSD,Sheshatshiu 3,
1010005,,CSD,Forteau,
1010006,,CSD,West St. Modeste,
1010025,,CSD,Happy Valley-Goose Bay,
1010007,,CSD,Pinware,
1010011,,CSD,Mary's Harbour,
1010029,,CSD,"Division No. 10, Subd. D",
1010002,,CSD,L'Anse-au-Loup,
1010009,,CSD,Port Hope Simpson,
1010004,027100,CSD,L'Anse-au-Clair,
1010801,,CSD,Natuashish  2,
1010003,027100,CSD,Red Bay,
1010010,,CSD,St. Lewis,
1010022,,CSD,North West River,
1011,,CD,Division No. 11,
1011030,027600,CSD,Hopedale,
1011005,,CSD,"Division No. 11, Subd. C",
1011040,,CSD,"Division No. 11, Subd. E",
1011015,027500,CSD,Postville,
1011035,027700,CSD,Nain,
1011020,027500,CSD,Makkovik,
1011010,027400,CSD,Rigolet,
60,090000,PT,Yukon,
6001,090000,CD,Yukon,
6001003,092300,CSD,Watson Lake,
6001004,092400,CSD,Faro,
6001006,092100,CSD,Teslin,
6001007,092100,CSD,Teslin Post 13,
6001008,,CSD,Carcross 4,
6001009,091700,CSD,Whitehorse,
6001010,,CSD,Lake Laberge 1,
6001012,091400,CSD,Carmacks,
6001016,,CSD,Klukshu,
6001018,091600,CSD,Haines Junction,
6001019,,CSD,Kloo Lake,
6001022,091200,CSD,Mayo,
6001029,091100,CSD,Dawson,
6001031,,CSD,Moosehide Creek 2,
6001032,,CSD,Upper Liard,
6001033,,CSD,Two Mile Village,
6001034,,CSD,Two and One-Half Mile Village,
6001036,,CSD,Tagish,
6001037,092400,CSD,Ross River,
6001038,,CSD,Champagne Landing 10,
6001039,,CSD,Burwash Landing,
6001041,091400,CSD,Pelly Crossing,
6001042,091300,CSD,Beaver Creek,
6001043,093200,CSD,Old Crow,
6001044,,CSD,Mt. Lorne,
6001045,090000,CSD,"Yukon, Unorganized",
6001046,,CSD,Swift River,
6001047,,CSD,Johnsons Crossing,
6001048,,CSD,Carcross,
6001049,,CSD,Destruction Bay,
6001050,,CSD,Stewart Crossing,
6001052,,CSD,Keno Hill,
6001055,,CSD,Ibex Valley,
6001057,092100,CSD,Teslin,
6001058,,CSD,Marsh Lake,
6001059,,CSD,Macpherson-Grizzly Valley,
6001060,091700,CSD,"Whitehorse, Unorganized",
61,090000,PT,Northwest Territories,
6101,096540,CD,Region 1,
6101007,094500,CSD,Norman Wells,
6101003,094710,CSD,Déline,
6101012,094720,CSD,Colville Lake,
6101009,094600,CSD,Fort Good Hope,
6101005,094500,CSD,Tulita,
6102,094500,CD,Region 2,
6102034,095320,CSD,Whatì,
6102052,095320,CSD,Wekweètì,
6102049,,CSD,Gamètì,
6102031,095320,CSD,Behchokò,
6103,095320,CD,Region 3,
6103016,095400,CSD,Hay River,
6103018,095600,CSD,Fort Resolution,
6103003,095400,CSD,Enterprise,
6103001,095500,CSD,Fort Smith,
6103020,095700,CSD,Lutselk'e,
6104,094300,CD,Region 4,
6104023,095310,CSD,Yellowknife,
6104021,,CSD,Detah,
6106,095500,CD,Region 6 (5?),
6106097,095500,CSD,"Fort Smith, Unorganized",
6106013,094300,CSD,Jean Marie River,
6106014,095200,CSD,Fort Providence,
6106038,094300,CSD,Fort Simpson,
6106017,095400,CSD,Hay River Dene 1,
6106044,094400,CSD,Wrigley,
6106010,,CSD,Nahanni Butte,
6106005,,CSD,Kakisa,
6106026,,CSD,Reliance,
6106006,094200,CSD,Trout Lake,
6106004,,CSD,Salt Plains 195,
6106009,094200,CSD,Fort Liard,
6107,095310,CD,Region 7 (6?),
6107025,096530,CSD,Aklavik,
6107010,096550,CSD,Tsiigehtchic,
6107017,096540,CSD,Inuvik,
6107015,096550,CSD,Fort McPherson,
6107095,096310,CSD,Ulukhaktok,
6107014,096420,CSD,Paulatuk,
6107063,096540,CSD,"Inuvik, Unorganized",
6107041,096210,CSD,Sachs Harbour,
6107036,096520,CSD,Tuktoyaktuk,
62,090000,PT,Nunavut,
6204,,CD,Baffin,
6204019,,CSD,Nanisivik,
6204009,098220,CSD,Pangnirtung,
6204025,099210,CSD,Grise Fiord,
6204018,098110,CSD,Arctic Bay,
6204003,098230,CSD,Iqaluit,
6204005,098240,CSD,Kimmirut,
6204030,,CSD,"Baffin, Unorganized",
6204022,099110,CSD,Resolute,
6204010,098210,CSD,Qikiqtarjuaq,
6204020,098120,CSD,Pond Inlet,
6204015,098130,CSD,Clyde River,
6204012,097720,CSD,Igloolik,
6204011,097710,CSD,Hall Beach,
6204001,097910,CSD,Sanikiluaq,
6204007,098250,CSD,Cape Dorset,
6205,,CD,Keewatin,
6205027,097730,CSD,Repulse Bay,
6205017,097620,CSD,Rankin Inlet,
6205016,,CSD,Whale Cove,
6205014,097810,CSD,Coral Harbour,
6205033,,CSD,"Keewatin, Unorganized",
6205015,097610,CSD,Arviat,
6205019,097630,CSD,Chesterfield Inlet,
6205023,097510,CSD,Baker Lake,
6208,,CD,Kitikmeot,
6208098,,CSD,"Kitikmeot, Unorganized",
6208068,,CSD,Umingmaktok,
6208047,097420,CSD,Kugaaruk,
6208073,097110,CSD,Cambridge Bay,
6208059,097210,CSD,Kugluktuk,
